"","simu","n","p","omega_structure","distribution","zi_type","zi_config","method","criterion","B_rmse","omega_rmse","omega_rmse_diag","omega_rmse_offdiag","omega_rmse_empty","omega_rmse_empty_offdiag","omega_rmse_debiased","pcor_rmse","pcor_rmse_offdiag","pcor_rmse_empty","pcor_rmse_empty_offdiag","sigma_rmse","sigma_rmse_offdiag","sigma_rmse_empty","sigma_rmse_empty_offdiag","cor_rmse","cor_rmse_offdiag","cor_rmse_empty","cor_rmse_empty_offdiag","AUC","AUC.alt","Sigma_AUC","fit_rmse","fallout","recall","precision","f1_score","time"
"1","1","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.0049","0.1213","0.4623","0.0801","0.0834","0.0851","0.1094","0.0801","0.0817","0.0891","0.0909","0.373","0.2048","0.2224","0.227","0.1115","0.1138","0.1207","0.1232","0.694486","0.730814","0.5806825","0.685272464901208","0.032","0.304","0.438","0.359","6.14407992362976"
"2","1","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.0049","0.1233","0.4664","0.0823","0.0834","0.0851","0.1128","0.0836","0.0853","0.0891","0.0909","0.3778","0.2137","0.2224","0.227","0.1157","0.1181","0.1207","0.1232","0.694486","0.730814","0.5806825","0.685448979366516","0.007","0.217","0.714","0.333","6.14407992362976"
"3","1","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.005","0.1244","0.4685","0.0834","0.0834","0.0851","0.1189","0.0855","0.0872","0.0891","0.0909","0.38","0.2178","0.2224","0.227","0.1175","0.12","0.1207","0.1232","0.694486","0.730814","0.5806825","0.694703238114682","0","0.087","1","0.16","0.423814058303833"
"4","1","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.0397","0.1038","0.363","0.0757","0.0834","0.0851","0.0966","0.075","0.0765","0.0891","0.0909","0.2044","0.1768","0.2224","0.227","0.1004","0.1025","0.1207","0.1232","0.771135","0.8166435","0.608296","0.749646703064028","0.101","0.435","0.263","0.328","9.96235179901123"
"5","1","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.0392","0.1095","0.3788","0.0807","0.0834","0.0851","0.0966","0.0807","0.0823","0.0891","0.0909","0.225","0.2035","0.2224","0.227","0.1126","0.1149","0.1207","0.1232","0.771135","0.8166435","0.608296","0.769994471782727","0.007","0.261","0.75","0.387","9.96235179901123"
"6","1","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.039","0.1114","0.3795","0.0833","0.0834","0.0851","0.105","0.0854","0.0872","0.0891","0.0909","0.2365","0.2177","0.2224","0.227","0.1175","0.1199","0.1207","0.1232","0.771135","0.8166435","0.608296","0.780086889643782","0","0.087","1","0.16","0.80665397644043"
"7","1","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.0638","1.111","5.0761","0.4607","0.0834","0.0851",NA,"0.0861","0.0879","0.0891","0.0909","0.3867","0.372","0.2224","0.227","0.36","0.3674","0.1207","0.1232","0.600398",NA,"0.7903","208.1926","0.513","0.696","0.101","0.177","126.790451049805"
"8","1","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.2328","0.1372","0.5446","0.0851","0.0834","0.0851",NA,"0.0891","0.0909","0.0891","0.0909","0.3655","0.2886","0.2224","0.227","0.6694","0.6832","0.1207","0.1232","0.5628665",NA,"0.661469","219.4651","0","0",NA,"0","2.1251859664917"
"9","2","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.1736","0.1005","0.4298","0.0532","0.0551","0.0563","0.0925","0.0611","0.0623","0.0643","0.0656","0.3676","0.1438","0.1428","0.1457","0.0776","0.0792","0.0849","0.0866","0.659033","0.644386","0.5355065","0.665342468605418","0.063","0.25","0.182","0.211","5.03070092201233"
"10","2","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.1736","0.1018","0.4354","0.0539","0.0551","0.0563","0.0934","0.0593","0.0606","0.0643","0.0656","0.3619","0.128","0.1428","0.1457","0.0771","0.0787","0.0849","0.0866","0.659033","0.644386","0.5355065","0.66541009874706","0.035","0.25","0.286","0.267","5.03070092201233"
"11","2","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.1736","0.1033","0.4399","0.0552","0.0551","0.0563","0.0986","0.0607","0.0619","0.0643","0.0656","0.3627","0.1305","0.1428","0.1457","0.0809","0.0826","0.0849","0.0866","0.659033","0.644386","0.5355065","0.668019986009415","0","0.125","1","0.222","0.196877002716064"
"12","2","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.2206","0.0752","0.2939","0.0479","0.0551","0.0563","0.0723","0.0544","0.0555","0.0643","0.0656","0.1857","0.136","0.1428","0.1457","0.0736","0.0751","0.0849","0.0866","0.8160515","0.75865","0.579858","0.799447176222894","0.049","0.5","0.364","0.421","6.6500608921051"
"13","2","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.2255","0.0785","0.3014","0.0514","0.0551","0.0563","0.0713","0.0572","0.0583","0.0643","0.0656","0.1804","0.1315","0.1428","0.1457","0.0765","0.078","0.0849","0.0866","0.8160515","0.75865","0.579858","0.807495399122635","0.025","0.25","0.364","0.296","6.6500608921051"
"14","2","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.2259","0.0801","0.3057","0.0528","0.0551","0.0563","0.0728","0.0583","0.0595","0.0643","0.0656","0.179","0.1303","0.1428","0.1457","0.0779","0.0795","0.0849","0.0866","0.8160515","0.75865","0.579858","0.809115237058309","0.011","0.188","0.5","0.273","0.683202028274536"
"15","2","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.2574","0.0655","0.1845","0.0552","0.0551","0.0563",NA,"0.0632","0.0645","0.0643","0.0656","0.3065","0.2982","0.1428","0.1457","0.288","0.2939","0.0849","0.0866","0.560462",NA,"0.6389","195.3884","0.07","0.25","0.167","0.2","127.286255121231"
"16","2","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.3847","0.1175","0.519","0.0563","0.0551","0.0563",NA,"0.0643","0.0656","0.0643","0.0656","0.3524","0.2767","0.1428","0.1457","0.6657","0.6794","0.0849","0.0866","0.644146",NA,"0.6049175","223.4999","0","0",NA,"0","2.7579870223999"
"17","3","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.07","0.1521","0.3496","0.1379","0.0657","0.067","0.1879","0.1574","0.1607","0.0843","0.0861","0.5831","0.4586","0.2009","0.205","0.1641","0.1675","0.0979","0.1","0.55834","0.53145","0.4608735","0.748354739366697","0.94","0.944","0.06","0.113","5.16176605224609"
"18","3","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.0653","0.1039","0.4028","0.0671","0.0657","0.067","0.1029","0.0844","0.0861","0.0843","0.0861","0.4128","0.2053","0.2009","0.205","0.098","0.1","0.0979","0.1","0.55834","0.53145","0.4608735","0.638029316113907","0.014","0","0","0","5.16176605224609"
"19","3","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.0653","0.104","0.4028","0.067","0.0657","0.067","0.104","0.0843","0.0861","0.0843","0.0861","0.4126","0.205","0.2009","0.205","0.0979","0.1","0.0979","0.1","0.55834","0.53145","0.4608735","0.637532737343668","0","0",NA,"0","0.255395174026489"
"20","3","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.1811","0.0831","0.2792","0.0628","0.0657","0.067","0.0838","0.0768","0.0784","0.0843","0.0861","0.211","0.1813","0.2009","0.205","0.0896","0.0915","0.0979","0.1","0.662974","0.6578645","0.5737325","0.718165645920955","0.057","0.278","0.238","0.256","8.46909403800964"
"21","3","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.1811","0.0851","0.2815","0.0652","0.0657","0.067","0.0864","0.0801","0.0817","0.0843","0.0861","0.2179","0.1908","0.2009","0.205","0.0939","0.0958","0.0979","0.1","0.662974","0.6578645","0.5737325","0.730954076453051","0.028","0.111","0.2","0.143","8.46909403800964"
"22","3","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.1811","0.086","0.2826","0.0661","0.0657","0.067","0.0831","0.0817","0.0834","0.0843","0.0861","0.222","0.1957","0.2009","0.205","0.0955","0.0975","0.0979","0.1","0.662974","0.6578645","0.5737325","0.733441366850687","0","0.056","1","0.105","0.692955017089844"
"23","3","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.1688","0.731","3.2658","0.335","0.0657","0.067",NA,"0.0787","0.0803","0.0843","0.0861","0.3969","0.3716","0.2009","0.205","0.3468","0.354","0.0979","0.1","0.5154605",NA,"0.5422","220.4916","0.482","0.5","0.062","0.11","125.027997970581"
"24","3","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.4921","0.0868","0.2834","0.067","0.0657","0.067",NA,"0.0843","0.0861","0.0843","0.0861","0.4289","0.3466","0.2009","0.205","0.6906","0.7048","0.0979","0.1","0.545729",NA,"0.434854","235.3299","0","0",NA,"0","3.37193703651428"
"25","4","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.3236","0.1037","0.41","0.0647","0.0664","0.0678","0.0941","0.0695","0.0709","0.0743","0.0758","0.2472","0.1579","0.1823","0.186","0.0885","0.0903","0.0989","0.1009","0.6569555","0.6450195","0.5219075","0.709365049418354","0.06","0.375","0.261","0.308","6.93464088439941"
"26","4","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.3236","0.1052","0.414","0.0662","0.0664","0.0678","0.0981","0.0717","0.0732","0.0743","0.0758","0.2559","0.1718","0.1823","0.186","0.0938","0.0957","0.0989","0.1009","0.6569555","0.6450195","0.5219075","0.708816943807518","0.018","0.188","0.375","0.25","6.93464088439941"
"27","4","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.3236","0.1058","0.416","0.0667","0.0664","0.0678","0.103","0.0722","0.0737","0.0743","0.0758","0.2599","0.1779","0.1823","0.186","0.096","0.098","0.0989","0.1009","0.6569555","0.6450195","0.5219075","0.708019943955626","0","0.062","1","0.118","0.292262077331543"
"28","4","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.369","0.0901","0.3405","0.0602","0.0664","0.0678","0.0859","0.0621","0.0633","0.0743","0.0758","0.1689","0.1384","0.1823","0.186","0.0782","0.0798","0.0989","0.1009","0.7224505","0.7184135","0.5229325","0.791490994232904","0.049","0.438","0.333","0.378","6.96880006790161"
"29","4","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.3693","0.0924","0.3463","0.0624","0.0664","0.0678","0.0834","0.0652","0.0665","0.0743","0.0758","0.1803","0.1528","0.1823","0.186","0.0849","0.0867","0.0989","0.1009","0.7224505","0.7184135","0.5229325","0.793214511248747","0.018","0.375","0.545","0.444","6.96880006790161"
"30","4","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.3706","0.0961","0.3521","0.0667","0.0664","0.0678","0.093","0.0722","0.0737","0.0743","0.0758","0.2009","0.1779","0.1823","0.186","0.096","0.098","0.0989","0.1009","0.7224505","0.7184135","0.5229325","0.79773020855557","0","0.062","1","0.118","0.676904916763306"
"31","4","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.2791","2.0255","9.1544","0.8842","0.0664","0.0678",NA,"0.0698","0.0712","0.0743","0.0758","0.3881","0.3785","0.1823","0.186","0.3751","0.3828","0.0989","0.1009","0.6278885",NA,"0.6003","205.3054","0.62","0.688","0.059","0.108","124.700896978378"
"32","4","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.3936","0.0892","0.2977","0.0678","0.0664","0.0678",NA,"0.0743","0.0758","0.0743","0.0758","0.3231","0.2465","0.1823","0.186","0.6658","0.6795","0.0989","0.1009","0.7105935",NA,"0.686061","219.7932","0","0",NA,"0","2.03067994117737"
"33","5","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.2458","0.1733","0.3551","0.1614","0.0715","0.073","0.2176","0.1703","0.1738","0.0845","0.0862","0.4233","0.356","0.2305","0.2352","0.1546","0.1577","0.1134","0.1157","0.6620635","0.6684565","0.5924865","0.815033882662333","0.943","0.947","0.064","0.119","7.12646198272705"
"34","5","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.2412","0.1081","0.4051","0.073","0.0715","0.073","0.1074","0.0846","0.0863","0.0845","0.0862","0.3283","0.2352","0.2305","0.2352","0.1133","0.1156","0.1134","0.1157","0.6620635","0.6684565","0.5924865","0.686047514403374","0.007","0","0","0","7.12646198272705"
"35","5","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.2412","0.1081","0.4052","0.073","0.0715","0.073","0.1081","0.0845","0.0862","0.0845","0.0862","0.3284","0.2352","0.2305","0.2352","0.1134","0.1157","0.1134","0.1157","0.6620635","0.6684565","0.5924865","0.684563001998458","0","0",NA,"0","0.221956968307495"
"36","5","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.3262","0.0821","0.2421","0.0676","0.0715","0.073","0.0878","0.077","0.0786","0.0845","0.0862","0.2305","0.221","0.2305","0.2352","0.1053","0.1075","0.1134","0.1157","0.792136","0.7902905","0.6061155","0.794388168489855","0.043","0.316","0.333","0.324","9.19774103164673"
"37","5","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.3275","0.0855","0.2449","0.0715","0.0715","0.073","0.0775","0.082","0.0837","0.0845","0.0862","0.2394","0.2306","0.2305","0.2352","0.1108","0.1131","0.1134","0.1157","0.792136","0.7902905","0.6061155","0.812063240372164","0.014","0.211","0.5","0.296","9.19774103164673"
"38","5","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.3276","0.0868","0.2457","0.073","0.0715","0.073","0.0868","0.0845","0.0862","0.0845","0.0862","0.2436","0.2352","0.2305","0.2352","0.1134","0.1157","0.1134","0.1157","0.792136","0.7902905","0.6061155","0.816675417673312","0","0",NA,"0","0.811284065246582"
"39","5","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.3381","0.7691","3.4577","0.3435","0.0715","0.073",NA,"0.0838","0.0855","0.0845","0.0862","0.4024","0.381","0.2305","0.2352","0.352","0.3592","0.1134","0.1157","0.4948175",NA,"0.4949","201.1152","0.512","0.474","0.059","0.105","123.709784984589"
"40","5","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.2975","0.1063","0.3933","0.073","0.0715","0.073",NA,"0.0845","0.0862","0.0845","0.0862","0.399","0.3078","0.2305","0.2352","0.6706","0.6845","0.1134","0.1157","0.6641955",NA,"0.679188","204.3267","0","0",NA,"0","2.30698490142822"
"41","6","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.1853","0.127","0.5151","0.0758","0.0765","0.078","0.1178","0.0728","0.0743","0.0739","0.0754","0.3852","0.242","0.231","0.2358","0.1139","0.1163","0.118","0.1204","0.701535","0.686568","0.6541015","0.764033568649692","0.06","0.294","0.227","0.256","6.0320680141449"
"42","6","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.1853","0.128","0.5192","0.0765","0.0765","0.078","0.1213","0.0725","0.074","0.0739","0.0754","0.3845","0.241","0.231","0.2358","0.116","0.1184","0.118","0.1204","0.701535","0.686568","0.6541015","0.766187327929728","0.035","0.118","0.167","0.138","6.0320680141449"
"43","6","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.1853","0.1295","0.5227","0.078","0.0765","0.078","0.1295","0.0739","0.0754","0.0739","0.0754","0.3814","0.2358","0.231","0.2358","0.118","0.1204","0.118","0.1204","0.701535","0.686568","0.6541015","0.766197441578932","0","0",NA,"0","0.244456052780151"
"44","6","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.2992","0.0918","0.2957","0.0717","0.0765","0.078","0.0805","0.0651","0.0664","0.0739","0.0754","0.2281","0.2141","0.231","0.2358","0.1063","0.1085","0.118","0.1204","0.798911","0.78989","0.6917415","0.879587049696313","0.042","0.471","0.4","0.432","8.20477604866028"
"45","6","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.2993","0.0948","0.2998","0.0749","0.0765","0.078","0.0849","0.069","0.0705","0.0739","0.0754","0.2363","0.2235","0.231","0.2358","0.1123","0.1146","0.118","0.1204","0.798911","0.78989","0.6917415","0.890043104208692","0.011","0.235","0.571","0.333","8.20477604866028"
"46","6","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.2993","0.0962","0.3028","0.0763","0.0765","0.078","0.0917","0.0709","0.0724","0.0739","0.0754","0.2405","0.2281","0.231","0.2358","0.1149","0.1172","0.118","0.1204","0.798911","0.78989","0.6917415","0.890260240012735","0.004","0.059","0.5","0.105","0.757176160812378"
"47","6","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.352","0.4031","1.856","0.1604","0.0765","0.078",NA,"0.0697","0.0711","0.0739","0.0754","0.3437","0.3314","0.231","0.2358","0.3364","0.3434","0.118","0.1204","0.7670705",NA,"0.8652","179.0035","0.389","0.882","0.12","0.211","125.434700965881"
"48","6","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.4299","0.0964","0.2936","0.078","0.0765","0.078",NA,"0.0739","0.0754","0.0739","0.0754","0.3546","0.2694","0.231","0.2358","0.6693","0.6831","0.118","0.1204","0.56667",NA,"0.4046915","192.4452","0","0",NA,"0","2.41778302192688"
"49","7","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.1996","0.0889","0.3699","0.0502","0.0495","0.0505","0.0845","0.0661","0.0675","0.0632","0.0645","0.3661","0.1699","0.1362","0.1391","0.0737","0.0752","0.072","0.0735","0.61165","0.6675","0.611548","0.657571050515252","0.069","0.2","0.091","0.125","4.93023896217346"
"50","7","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.1996","0.0896","0.3735","0.0505","0.0495","0.0505","0.0875","0.065","0.0664","0.0632","0.0645","0.3606","0.1572","0.1362","0.1391","0.073","0.0745","0.072","0.0735","0.61165","0.6675","0.611548","0.659338699581167","0.031","0.1","0.1","0.1","4.93023896217346"
"51","7","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.1997","0.0901","0.3767","0.0505","0.0495","0.0505","0.0901","0.0632","0.0645","0.0632","0.0645","0.3532","0.1391","0.1362","0.1391","0.072","0.0735","0.072","0.0735","0.61165","0.6675","0.611548","0.660537847351917","0","0",NA,"0","0.19845700263977"
"52","7","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.3373","0.0631","0.2326","0.0436","0.0495","0.0505","0.0662","0.0534","0.0545","0.0632","0.0645","0.1576","0.1165","0.1362","0.1391","0.0613","0.0625","0.072","0.0735","0.75385","0.7343","0.6369855","0.717181233843253","0.055","0.4","0.2","0.267","9.54363203048706"
"53","7","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.3368","0.0657","0.2383","0.0461","0.0495","0.0505","0.061","0.056","0.0571","0.0632","0.0645","0.162","0.1236","0.1362","0.1391","0.0646","0.066","0.072","0.0735","0.75385","0.7343","0.6369855","0.73233819511316","0.017","0.3","0.375","0.333","9.54363203048706"
"54","7","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.3368","0.0692","0.2416","0.0505","0.0495","0.0505","0.0692","0.0632","0.0645","0.0632","0.0645","0.1736","0.1391","0.1362","0.1391","0.072","0.0735","0.072","0.0735","0.75385","0.7343","0.6369855","0.738571502131644","0","0",NA,"0","0.808362007141113"
"55","7","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.29","0.6446","2.8643","0.3016","0.0495","0.0505",NA,"0.0719","0.0734","0.0632","0.0645","0.3966","0.3881","0.1362","0.1391","0.368","0.3756","0.072","0.0735","0.5594",NA,"0.4659","246.879","0.545","0.7","0.042","0.08","47.8730311393738"
"56","7","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.4936","0.1193","0.5429","0.0505","0.0495","0.0505",NA,"0.0632","0.0645","0.0632","0.0645","0.5681","0.4685","0.1362","0.1391","0.6744","0.6883","0.072","0.0735","0.55465",NA,"0.4723305","250.7789","0","0",NA,"0","2.98855495452881"
"57","8","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.3161","0.1931","0.463","0.173","0.0551","0.0562","0.2742","0.169","0.1725","0.0715","0.073","0.4213","0.3509","0.1543","0.1575","0.1479","0.1509","0.0812","0.0829","0.6884605","0.6786655","0.589359","0.838439748273872","0.955","1","0.049","0.093","5.89389586448669"
"58","8","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.3147","0.0845","0.3265","0.0548","0.0551","0.0562","0.0758","0.0681","0.0695","0.0715","0.073","0.2713","0.1477","0.1543","0.1575","0.0772","0.0788","0.0812","0.0829","0.6884605","0.6786655","0.589359","0.699331668064663","0.021","0.357","0.455","0.4","5.89389586448669"
"59","8","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.3147","0.0856","0.3275","0.0562","0.0551","0.0562","0.0856","0.0715","0.073","0.0715","0.073","0.2765","0.1575","0.1543","0.1575","0.0812","0.0829","0.0812","0.0829","0.6884605","0.6786655","0.589359","0.700802484103608","0","0",NA,"0","0.350666999816895"
"60","8","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.3953","0.0684","0.2498","0.0477","0.0551","0.0562","0.0681","0.0586","0.0598","0.0715","0.073","0.1587","0.122","0.1543","0.1575","0.0645","0.0659","0.0812","0.0829","0.8657145","0.8536845","0.5919135","0.740946394909102","0.07","0.571","0.286","0.381","11.1028158664703"
"61","8","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.3944","0.0718","0.255","0.0515","0.0551","0.0562","0.0654","0.0631","0.0644","0.0715","0.073","0.1654","0.1326","0.1543","0.1575","0.0706","0.072","0.0812","0.0829","0.8657145","0.8536845","0.5919135","0.758810548053104","0.031","0.5","0.438","0.467","11.1028158664703"
"62","8","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.3945","0.0757","0.2596","0.0562","0.0551","0.0562","0.0757","0.0715","0.073","0.0715","0.073","0.1851","0.1575","0.1543","0.1575","0.0812","0.0829","0.0812","0.0829","0.8657145","0.8536845","0.5919135","0.762508895130786","0","0",NA,"0","0.856055974960327"
"63","8","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.4139","0.5595","2.5586","0.2308","0.0551","0.0562",NA,"0.0734","0.0749","0.0715","0.073","0.3861","0.3719","0.1543","0.1575","0.3595","0.3669","0.0812","0.0829","0.494426",NA,"0.4367","195.0726","0.521","0.429","0.039","0.071","50.1505551338196"
"64","8","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.5777","0.0777","0.2737","0.0562","0.0551","0.0562",NA,"0.0715","0.073","0.0715","0.073","0.3992","0.3212","0.1543","0.1575","0.6636","0.6773","0.0812","0.0829","0.628744",NA,"0.5372935","220.1033","0","0",NA,"0","1.26214003562927"
"65","9","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","2.2942","0.0818","0.3432","0.0454","0.0442","0.0451","0.0782","0.0621","0.0633","0.0596","0.0608","0.3437","0.1372","0.1214","0.1239","0.0698","0.0713","0.0683","0.0697","0.5770025","0.5545515","0.482284","0.645431466705704","0.038","0.182","0.154","0.167","5.10802388191223"
"66","9","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","2.2943","0.082","0.3452","0.0452","0.0442","0.0451","0.0803","0.0604","0.0617","0.0596","0.0608","0.3404","0.1288","0.1214","0.1239","0.0688","0.0703","0.0683","0.0697","0.5770025","0.5545515","0.482284","0.642744785887623","0.017","0","0","0","5.10802388191223"
"67","9","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","2.2941","0.0821","0.346","0.0451","0.0442","0.0451","0.0821","0.0596","0.0608","0.0596","0.0608","0.3387","0.1239","0.1214","0.1239","0.0683","0.0697","0.0683","0.0697","0.5770025","0.5545515","0.482284","0.647247699509877","0","0",NA,"0","0.263301849365234"
"68","9","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.3461","0.0565","0.2099","0.0386","0.0442","0.0451","0.0587","0.0518","0.0529","0.0596","0.0608","0.1578","0.1116","0.1214","0.1239","0.06","0.0612","0.0683","0.0697","0.6506615","0.6391685","0.5705435","0.701573780842706","0.083","0.455","0.172","0.25","9.09503793716431"
"69","9","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.9","2.3461","0.0591","0.2204","0.0402","0.0442","0.0451","0.0597","0.0515","0.0526","0.0596","0.0608","0.1501","0.1028","0.1214","0.1239","0.0584","0.0596","0.0683","0.0697","0.6506615","0.6391685","0.5705435","0.711676511221166","0.042","0.273","0.2","0.231","9.09503793716431"
"70","9","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","BIC","2.3474","0.0632","0.226","0.0451","0.0442","0.0451","0.0632","0.0596","0.0608","0.0596","0.0608","0.1629","0.1239","0.1214","0.1239","0.0683","0.0697","0.0683","0.0697","0.6506615","0.6391685","0.5705435","0.72654473774156","0","0",NA,"0","0.847759008407593"
"71","9","50","25","erdos_renyi","ZIP","species","species_1","hmsc",NA,"2.396","0.1829","0.8038","0.089","0.0442","0.0451",NA,"0.0618","0.063","0.0596","0.0608","0.3194","0.3051","0.1214","0.1239","0.2928","0.2988","0.0683","0.0697","0.572046",NA,"0.5866","224.9515","0.304","0.545","0.064","0.114","50.0628719329834"
"72","9","50","25","erdos_renyi","ZIP","species","species_1","gllvm",NA,"1.569","0.1163","0.5381","0.0448","0.0442","0.0451",NA,"0.0595","0.0607","0.0596","0.0608","1.0122","0.7542","0.1214","0.1239","0.6911","0.7053","0.0683","0.0697","0.5097795",NA,"0.479903","229.9644","0.003","0.091","0.5","0.154","1.72444200515747"
"73","10","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.8","1.9785","0.0989","0.4108","0.0562","0.0599","0.0611","0.0888","0.0608","0.062","0.0726","0.0741","0.3694","0.1287","0.1536","0.1568","0.0729","0.0744","0.0849","0.0867","0.729183","0.7447885","0.59669","0.662660326116658","0.08","0.417","0.179","0.25","5.11377000808716"
"74","10","50","25","erdos_renyi","ZIP","species","species_1","PLN","StARS_0.9","1.9785","0.1004","0.4147","0.0577","0.0599","0.0611","0.0913","0.0633","0.0646","0.0726","0.0741","0.3697","0.1297","0.1536","0.1568","0.0758","0.0774","0.0849","0.0867","0.729183","0.7447885","0.59669","0.663181775470639","0.035","0.333","0.286","0.308","5.11377000808716"
"75","10","50","25","erdos_renyi","ZIP","species","species_1","PLN","BIC","1.9785","0.1027","0.4175","0.0611","0.0599","0.0611","0.1027","0.0726","0.0741","0.0726","0.0741","0.3796","0.1568","0.1536","0.1568","0.0849","0.0867","0.0849","0.0867","0.729183","0.7447885","0.59669","0.668842003000049","0","0",NA,"0","0.288295984268188"
"76","10","50","25","erdos_renyi","ZIP","species","species_1","ZIPLN","StARS_0.8","2.1762","0.0777","0.2895","0.0529","0.0599","0.0611","0.0802","0.0595","0.0607","0.0726","0.0741","0.1648","0.1266","0.1536","0.1568","0.0717","0.0732","0.0849","0.0867","0.7449635","0.7459755","0.628536","0.716940148887634","0.08","0.417","0.179","0.25","12.0767951011658"
