"","simu","n","p","omega_structure","distribution","zi_type","zi_config","method","criterion","B_rmse","omega_rmse","omega_rmse_diag","omega_rmse_offdiag","omega_rmse_empty","omega_rmse_empty_offdiag","omega_rmse_debiased","pcor_rmse","pcor_rmse_offdiag","pcor_rmse_empty","pcor_rmse_empty_offdiag","sigma_rmse","sigma_rmse_offdiag","sigma_rmse_empty","sigma_rmse_empty_offdiag","cor_rmse","cor_rmse_offdiag","cor_rmse_empty","cor_rmse_empty_offdiag","AUC","AUC.alt","Sigma_AUC","fit_rmse","fallout","recall","precision","f1_score","time"
"1","1","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.6562","0.0766","0.2908","0.0509","0.0617","0.0629","0.0673","0.0577","0.0589","0.0804","0.0821","0.2174","0.1849","0.2608","0.2662","0.0819","0.0836","0.1102","0.1124","0.743035","0.787886","0.6026675","0.696578776407087","0.07","0.538","0.259","0.35","9.58250594139099"
"2","1","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.6557","0.0794","0.2984","0.0534","0.0617","0.0629","0.0678","0.0604","0.0617","0.0804","0.0821","0.2329","0.2042","0.2608","0.2662","0.0892","0.091","0.1102","0.1124","0.743035","0.787886","0.6026675","0.702087133916828","0.035","0.538","0.412","0.467","9.58250594139099"
"3","1","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.6575","0.086","0.3065","0.0616","0.0617","0.0629","0.0809","0.0769","0.0785","0.0804","0.0821","0.2785","0.2571","0.2608","0.2662","0.1075","0.1098","0.1102","0.1124","0.743035","0.787886","0.6026675","0.710500233294476","0","0.077","1","0.143","0.434079885482788"
"4","1","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.6831","0.0671","0.2403","0.0478","0.0617","0.0629","0.0666","0.0563","0.0574","0.0804","0.0821","0.2081","0.1933","0.2608","0.2662","0.0831","0.0849","0.1102","0.1124","0.8031005","0.858059","0.614539","0.714531851833394","0.073","0.692","0.3","0.419","7.91109204292297"
"5","1","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.6846","0.0745","0.2583","0.0548","0.0617","0.0629","0.0637","0.0647","0.0661","0.0804","0.0821","0.2385","0.2269","0.2608","0.2662","0.097","0.099","0.1102","0.1124","0.8031005","0.858059","0.614539","0.734591717155371","0.014","0.385","0.556","0.455","7.91109204292297"
"6","1","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.6857","0.0773","0.2629","0.0579","0.0617","0.0629","0.0671","0.0698","0.0713","0.0804","0.0821","0.2487","0.2379","0.2608","0.2662","0.1018","0.1039","0.1102","0.1124","0.8031005","0.858059","0.614539","0.738317759369734","0","0.231","1","0.375","0.715185165405273"
"7","1","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.552","0.086","0.2745","0.0675","0.0617","0.0629",NA,"0.0787","0.0803","0.0804","0.0821","0.3511","0.3027","0.2608","0.2662","0.2411","0.2461","0.1102","0.1124","0.594322",NA,"0.5895","62.4015","0.24","0.308","0.055","0.093","54.9955201148987"
"8","1","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.7695","0.0721","0.213","0.0593","0.0617","0.0629",NA,"0.0731","0.0746","0.0804","0.0821","0.2801","0.2569","0.2608","0.2662","0.1547","0.1578","0.1102","0.1124","0.738618",NA,"0.776107","82.2332","0.038","0.385","0.312","0.345","1.47977900505066"
"9","2","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.6729","0.0865","0.3141","0.0606","0.0649","0.0662","0.0804","0.0595","0.0608","0.069","0.0704","0.1474","0.1056","0.1252","0.1278","0.0733","0.0748","0.0829","0.0846","0.586177","0.59001","0.5114835","0.761418270356634","0.032","0.167","0.25","0.2","10.1603660583496"
"10","2","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.6703","0.0883","0.3183","0.0624","0.0649","0.0662","0.0799","0.0617","0.063","0.069","0.0704","0.1496","0.1109","0.1252","0.1278","0.0758","0.0774","0.0829","0.0846","0.586177","0.59001","0.5114835","0.765914654372611","0.011","0.167","0.5","0.25","10.1603660583496"
"11","2","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.6647","0.0912","0.3205","0.0662","0.0649","0.0662","0.0912","0.069","0.0704","0.069","0.0704","0.1609","0.1278","0.1252","0.1278","0.0829","0.0846","0.0829","0.0846","0.586177","0.59001","0.5114835","0.772131697349755","0","0",NA,"0","0.427304983139038"
"12","2","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.7591","0.0828","0.3056","0.0571","0.0649","0.0662","0.0774","0.0564","0.0576","0.069","0.0704","0.1255","0.0995","0.1252","0.1278","0.0696","0.0711","0.0829","0.0846","0.624852","0.643183","0.547107","0.782947877233134","0.06","0.333","0.261","0.293","9.0717339515686"
"13","2","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.7584","0.0849","0.3124","0.0587","0.0649","0.0662","0.0786","0.0574","0.0585","0.069","0.0704","0.1251","0.1008","0.1252","0.1278","0.0706","0.0721","0.0829","0.0846","0.624852","0.643183","0.547107","0.790039210100962","0.025","0.167","0.3","0.214","9.0717339515686"
"14","2","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.7586","0.0871","0.3168","0.0609","0.0649","0.0662","0.0777","0.0599","0.0612","0.069","0.0704","0.129","0.1072","0.1252","0.1278","0.0737","0.0752","0.0829","0.0846","0.624852","0.643183","0.547107","0.794024003683945","0.004","0.167","0.75","0.273","0.687391996383667"
"15","2","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.6521","0.3044","1.3578","0.1404","0.0649","0.0662",NA,"0.0679","0.0693","0.069","0.0704","0.3082","0.3064","0.1252","0.1278","0.3","0.3062","0.0829","0.0846","0.577007",NA,"0.5514","42.8664","0.383","0.389","0.061","0.105","56.1734700202942"
"16","2","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.7514","0.09","0.3227","0.0641","0.0649","0.0662",NA,"0.0649","0.0662","0.069","0.0704","0.2131","0.2051","0.1252","0.1278","0.1655","0.1689","0.0829","0.0846","0.6239885",NA,"0.5608085","48.2231","0","0.111","1","0.2","2.00148701667786"
"17","3","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.5517","0.0743","0.2616","0.0538","0.0525","0.0535","0.0739","0.0687","0.0701","0.0661","0.0675","0.1953","0.1386","0.1254","0.128","0.0786","0.0802","0.0761","0.0776","0.679829","0.6908955","0.5528875","0.704941522233286","0.049","0.067","0.067","0.067","9.92835712432861"
"18","3","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.551","0.0747","0.2644","0.0539","0.0525","0.0535","0.0744","0.0675","0.0689","0.0661","0.0675","0.1893","0.1322","0.1254","0.128","0.0773","0.0789","0.0761","0.0776","0.679829","0.6908955","0.5528875","0.710997986233567","0.018","0","0","0","9.92835712432861"
"19","3","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.5507","0.0747","0.2661","0.0535","0.0525","0.0535","0.0747","0.0661","0.0675","0.0661","0.0675","0.1852","0.128","0.1254","0.128","0.0761","0.0776","0.0761","0.0776","0.679829","0.6908955","0.5528875","0.714990997214368","0","0",NA,"0","0.405888080596924"
"20","3","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.5662","0.0687","0.24","0.0502","0.0525","0.0535","0.0827","0.0613","0.0626","0.0661","0.0675","0.1423","0.1184","0.1254","0.128","0.0709","0.0723","0.0761","0.0776","0.6920995","0.7138875","0.505783","0.765844766629974","0.067","0.2","0.136","0.162","10.5804200172424"
"21","3","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.5605","0.0695","0.2415","0.051","0.0525","0.0535","0.0673","0.0621","0.0634","0.0661","0.0675","0.1436","0.1212","0.1254","0.128","0.0722","0.0737","0.0761","0.0776","0.6920995","0.7138875","0.505783","0.778423861944447","0.014","0.2","0.429","0.273","10.5804200172424"
"22","3","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.5596","0.0712","0.2407","0.0535","0.0525","0.0535","0.0712","0.0661","0.0675","0.0661","0.0675","0.1485","0.128","0.1254","0.128","0.0761","0.0776","0.0761","0.0776","0.6920995","0.7138875","0.505783","0.784589891493479","0","0",NA,"0","1.20099115371704"
"23","3","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.573","0.0781","0.2024","0.0682","0.0525","0.0535",NA,"0.0738","0.0754","0.0661","0.0675","0.2363","0.2187","0.1254","0.128","0.1945","0.1985","0.0761","0.0776","0.626062",NA,"0.5637","46.7545","0.119","0.2","0.081","0.115","59.4848420619965"
"24","3","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.6587","0.0693","0.2272","0.0534","0.0525","0.0535",NA,"0.066","0.0674","0.0661","0.0675","0.2345","0.2193","0.1254","0.128","0.1584","0.1617","0.0761","0.0776","0.623379",NA,"0.5211925","47.4255","0.014","0.067","0.2","0.1","1.97616004943848"
"25","4","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.8165","0.0627","0.2418","0.0407","0.0455","0.0465","0.0513","0.053","0.0541","0.0659","0.0672","0.2044","0.1328","0.1608","0.1641","0.06","0.0612","0.0725","0.074","0.6965","0.71095","0.55788","0.649276686029498","0.017","0.6","0.545","0.571","11.7407848834991"
"26","4","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.8136","0.0656","0.2436","0.0448","0.0455","0.0465","0.0553","0.0617","0.0629","0.0659","0.0672","0.2159","0.1531","0.1608","0.1641","0.0686","0.07","0.0725","0.074","0.6965","0.71095","0.55788","0.653318504335619","0.007","0.4","0.667","0.5","11.7407848834991"
"27","4","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.8099","0.0667","0.244","0.0465","0.0455","0.0465","0.0667","0.0659","0.0672","0.0659","0.0672","0.2219","0.1641","0.1608","0.1641","0.0725","0.074","0.0725","0.074","0.6965","0.71095","0.55788","0.656627786851799","0","0",NA,"0","0.664772033691406"
"28","4","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.8312","0.0581","0.2212","0.0384","0.0455","0.0465","0.0578","0.0521","0.0532","0.0659","0.0672","0.1763","0.1375","0.1608","0.1641","0.0591","0.0603","0.0725","0.074","0.73425","0.72045","0.55597","0.688633238641523","0.041","0.5","0.294","0.37","11.1765921115875"
"29","4","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.8325","0.0604","0.2251","0.041","0.0455","0.0465","0.0534","0.0559","0.0571","0.0659","0.0672","0.1819","0.1456","0.1608","0.1641","0.063","0.0643","0.0725","0.074","0.73425","0.72045","0.55597","0.693687570365234","0.007","0.4","0.667","0.5","11.1765921115875"
"30","4","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.8325","0.0604","0.2251","0.041","0.0455","0.0465","0.0534","0.0559","0.0571","0.0659","0.0672","0.1819","0.1456","0.1608","0.1641","0.063","0.0643","0.0725","0.074","0.73425","0.72045","0.55597","0.693687570365234","0.007","0.4","0.667","0.5","1.30673408508301"
"31","4","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.5364","0.0678","0.2189","0.0528","0.0455","0.0465",NA,"0.067","0.0684","0.0659","0.0672","0.2558","0.2053","0.1608","0.1641","0.1679","0.1714","0.0725","0.074","0.5331",NA,"0.5077","44.5432","0.121","0.2","0.054","0.085","56.6057488918304"
"32","4","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.8257","0.0586","0.1841","0.0465","0.0455","0.0465",NA,"0.066","0.0674","0.0659","0.0672","0.2697","0.2541","0.1608","0.1641","0.166","0.1694","0.0725","0.074","0.6501",NA,"0.67494","47.4389","0.017","0","0","0","2.43860077857971"
"33","5","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.7814","0.0656","0.2313","0.0475","0.0533","0.0544","0.0583","0.0635","0.0648","0.0762","0.0778","0.254","0.2149","0.228","0.2327","0.087","0.0888","0.0963","0.0983","0.8368","0.8839","0.621378","0.652618764387959","0.059","0.5","0.227","0.312","11.2781209945679"
"34","5","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.7754","0.0683","0.2348","0.0506","0.0533","0.0544","0.0606","0.0686","0.07","0.0762","0.0778","0.2582","0.2222","0.228","0.2327","0.0907","0.0926","0.0963","0.0983","0.8368","0.8839","0.621378","0.663809235434153","0.028","0.3","0.273","0.286","11.2781209945679"
"35","5","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.7722","0.0715","0.2381","0.0544","0.0533","0.0544","0.0715","0.0762","0.0778","0.0762","0.0778","0.2669","0.2327","0.228","0.2327","0.0963","0.0983","0.0963","0.0983","0.8368","0.8839","0.621378","0.668245234854366","0","0",NA,"0","0.492640972137451"
"36","5","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.8827","0.0665","0.2481","0.0452","0.0533","0.0544","0.0667","0.0608","0.0621","0.0762","0.0778","0.2411","0.2078","0.228","0.2327","0.0829","0.0846","0.0963","0.0983","0.74195","0.71855","0.607425","0.705799118329463","0.062","0.6","0.25","0.353","9.4202778339386"
"37","5","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.8836","0.0693","0.2513","0.0488","0.0533","0.0544","0.0622","0.0656","0.067","0.0762","0.0778","0.2488","0.2172","0.228","0.2327","0.0881","0.0899","0.0963","0.0983","0.74195","0.71855","0.607425","0.717795892465667","0.014","0.4","0.5","0.444","9.4202778339386"
"38","5","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.8836","0.0693","0.2513","0.0488","0.0533","0.0544","0.0622","0.0656","0.067","0.0762","0.0778","0.2488","0.2172","0.228","0.2327","0.0881","0.0899","0.0963","0.0983","0.74195","0.71855","0.607425","0.717795892465667","0.014","0.4","0.5","0.444","0.832907915115356"
"39","5","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.7567","0.0534","0.0122","0.0544","0.0533","0.0544",NA,"0.0762","0.0778","0.0762","0.0778","0.318","0.2626","0.228","0.2327","0.1687","0.1722","0.0963","0.0983","0.58635",NA,"0.7068","53.4645","0.003","0","0","0","55.1661629676819"
"40","5","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.8594","0.0609","0.1638","0.0523","0.0533","0.0544",NA,"0.0716","0.0731","0.0762","0.0778","0.3104","0.2742","0.228","0.2327","0.1563","0.1595","0.0963","0.0983","0.54365",NA,"0.599209","61.1968","0.003","0.2","0.667","0.308","1.87660193443298"
"41","6","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.6086","0.1127","0.4338","0.0734","0.0782","0.0798","0.0995","0.0701","0.0715","0.0815","0.0831","0.2003","0.1479","0.211","0.2153","0.0938","0.0957","0.1154","0.1177","0.8106605","0.8114615","0.6806105","0.719282886771854","0.057","0.476","0.385","0.426","10.5473129749298"
"42","6","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.6039","0.1145","0.4374","0.0755","0.0782","0.0798","0.1075","0.0726","0.0741","0.0815","0.0831","0.213","0.1686","0.211","0.2153","0.1021","0.1042","0.1154","0.1177","0.8106605","0.8114615","0.6806105","0.727386697261613","0.018","0.238","0.5","0.323","10.5473129749298"
"43","6","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.5976","0.1169","0.4421","0.078","0.0782","0.0798","0.1124","0.0767","0.0783","0.0815","0.0831","0.2315","0.1943","0.211","0.2153","0.1103","0.1126","0.1154","0.1177","0.8106605","0.8114615","0.6806105","0.731287444451952","0","0.095","1","0.174","0.535084962844849"
"44","6","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.6525","0.1034","0.3968","0.0676","0.0782","0.0798","0.0907","0.0647","0.0661","0.0815","0.0831","0.1585","0.1393","0.211","0.2153","0.0857","0.0874","0.1154","0.1177","0.8119745","0.771333","0.6435955","0.762927294259773","0.039","0.524","0.5","0.512","11.6336171627045"
"45","6","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.6513","0.1076","0.404","0.0726","0.0782","0.0798","0.0942","0.0704","0.0718","0.0815","0.0831","0.1745","0.1605","0.211","0.2153","0.0964","0.0984","0.1154","0.1177","0.8119745","0.771333","0.6435955","0.772326354200618","0.018","0.381","0.615","0.471","11.6336171627045"
"46","6","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.6483","0.1101","0.4088","0.0753","0.0782","0.0798","0.1026","0.0734","0.0749","0.0815","0.0831","0.1906","0.1801","0.211","0.2153","0.1043","0.1065","0.1154","0.1177","0.8119745","0.771333","0.6435955","0.779340835420858","0.007","0.19","0.667","0.296","1.24465012550354"
"47","6","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.4134","0.1302","0.4892","0.0877","0.0782","0.0798",NA,"0.0788","0.0804","0.0815","0.0831","0.2924","0.2741","0.211","0.2153","0.2699","0.2755","0.1154","0.1177","0.561439",NA,"0.5162","38.8658","0.337","0.429","0.087","0.145","54.7110731601715"
"48","6","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.6509","0.1019","0.3576","0.074","0.0782","0.0798",NA,"0.0711","0.0726","0.0815","0.0831","0.2325","0.2302","0.211","0.2153","0.1675","0.171","0.1154","0.1177","0.767375",NA,"0.749041","59.7754","0.057","0.381","0.333","0.356","2.05737209320068"
"49","7","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.6108","0.0793","0.2963","0.0538","0.0579","0.0591","0.0686","0.0641","0.0654","0.0782","0.0798","0.2375","0.1563","0.1964","0.2004","0.0715","0.073","0.0855","0.0873","0.8826","0.91435","0.649713","0.654421999082479","0.021","0.7","0.538","0.609","8.82389092445374"
"50","7","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.6081","0.0813","0.2982","0.0565","0.0579","0.0591","0.0757","0.07","0.0715","0.0782","0.0798","0.2452","0.1713","0.1964","0.2004","0.0777","0.0793","0.0855","0.0873","0.8826","0.91435","0.649713","0.662307444137311","0.003","0.3","0.75","0.429","8.82389092445374"
"51","7","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.6027","0.0833","0.2994","0.0591","0.0579","0.0591","0.0833","0.0782","0.0798","0.0782","0.0798","0.2639","0.2004","0.1964","0.2004","0.0855","0.0873","0.0855","0.0873","0.8826","0.91435","0.649713","0.666893587658068","0","0",NA,"0","0.398277044296265"
"52","7","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.7242","0.0667","0.2003","0.0544","0.0579","0.0591","0.0638","0.0697","0.0711","0.0782","0.0798","0.2228","0.1823","0.1964","0.2004","0.0751","0.0766","0.0855","0.0873","0.8782","0.8744","0.64318","0.680747743979677","0.028","0.5","0.385","0.435","9.36202597618103"
"53","7","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.7202","0.0684","0.2043","0.056","0.0579","0.0591","0.0625","0.0716","0.0731","0.0782","0.0798","0.2244","0.186","0.1964","0.2004","0.0781","0.0797","0.0855","0.0873","0.8782","0.8744","0.64318","0.689087539293674","0.01","0.4","0.571","0.471","9.36202597618103"
"54","7","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.7205","0.07","0.2063","0.0577","0.0579","0.0591","0.0656","0.0748","0.0763","0.0782","0.0798","0.2289","0.1921","0.1964","0.2004","0.0817","0.0834","0.0855","0.0873","0.8782","0.8744","0.64318","0.693441217197692","0","0.2","1","0.333","0.783489942550659"
"55","7","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.5321","0.0581","0.0211","0.0591","0.0579","0.0591",NA,"0.0782","0.0798","0.0782","0.0798","0.2844","0.2283","0.1964","0.2004","0.1603","0.1636","0.0855","0.0873","0.51205",NA,"0.3984","55.7378","0.003","0","0","0","47.6053469181061"
"56","7","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.6898","0.0767","0.2572","0.0581","0.0579","0.0591",NA,"0.0763","0.0779","0.0782","0.0798","0.3448","0.3266","0.1964","0.2004","0.189","0.1929","0.0855","0.0873","0.7204",NA,"0.7183545","55.7726","0.028","0.1","0.111","0.105","1.47654390335083"
"57","8","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.7988","0.0943","0.3767","0.058","0.0664","0.0677","0.0825","0.0612","0.0625","0.0802","0.0819","0.194","0.15","0.2027","0.2069","0.0819","0.0836","0.1043","0.1064","0.797073","0.7994095","0.644482","0.675800641492346","0.046","0.444","0.381","0.41","12.1759688854218"
"58","8","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.7971","0.097","0.3816","0.0611","0.0664","0.0677","0.0851","0.0662","0.0675","0.0802","0.0819","0.2029","0.1644","0.2027","0.2069","0.0889","0.0908","0.1043","0.1064","0.797073","0.7994095","0.644482","0.680102332914655","0.014","0.333","0.6","0.429","12.1759688854218"
"59","8","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.7952","0.0994","0.384","0.0644","0.0664","0.0677","0.0906","0.0726","0.0741","0.0802","0.0819","0.2172","0.184","0.2027","0.2069","0.0969","0.0989","0.1043","0.1064","0.797073","0.7994095","0.644482","0.684411718415807","0","0.222","1","0.364","0.593043804168701"
"60","8","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.8214","0.1398","0.6405","0.0571","0.0664","0.0677","0.1348","0.0622","0.0635","0.0802","0.0819","0.1887","0.1545","0.2027","0.2069","0.0823","0.084","0.1043","0.1064","0.801069","0.7929865","0.6448365","0.737911548972662","0.021","0.333","0.5","0.4","10.598531961441"
"61","8","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.8185","0.1402","0.6376","0.0595","0.0664","0.0677","0.1328","0.0648","0.0661","0.0802","0.0819","0.1943","0.1632","0.2027","0.2069","0.0873","0.0891","0.1043","0.1064","0.801069","0.7929865","0.6448365","0.741256269666378","0.007","0.333","0.75","0.462","10.598531961441"
"62","8","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.8214","0.1398","0.6405","0.0571","0.0664","0.0677","0.1348","0.0622","0.0635","0.0802","0.0819","0.1887","0.1545","0.2027","0.2069","0.0823","0.084","0.1043","0.1064","0.801069","0.7929865","0.6448365","0.737911548972662","0.021","0.333","0.5","0.4","1.30434703826904"
"63","8","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.5799","0.0705","0.119","0.0677","0.0664","0.0677",NA,"0.0802","0.0819","0.0802","0.0819","0.2614","0.225","0.2027","0.2069","0.1522","0.1554","0.1043","0.1064","0.5451605",NA,"0.5717","37.8924","0","0",NA,"0","46.1579999923706"
"64","8","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.7405","0.0771","0.2279","0.0634","0.0664","0.0677",NA,"0.0731","0.0746","0.0802","0.0819","0.2692","0.2558","0.2027","0.2069","0.1625","0.1658","0.1043","0.1064","0.656695",NA,"0.58484","42.3453","0.043","0.222","0.25","0.235","1.28881883621216"
"65","9","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.5768","0.1029","0.3684","0.0732","0.0807","0.0824","0.0921","0.0719","0.0734","0.0906","0.0925","0.2083","0.1614","0.2162","0.2206","0.0885","0.0903","0.1079","0.1101","0.8424605","0.854285","0.5451655","0.687041115267824","0.053","0.412","0.318","0.359","8.23158597946167"
"66","9","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.5719","0.1056","0.3728","0.0763","0.0807","0.0824","0.0936","0.0768","0.0784","0.0906","0.0925","0.2185","0.1776","0.2162","0.2206","0.0952","0.0972","0.1079","0.1101","0.8424605","0.854285","0.5451655","0.69519111575764","0.014","0.353","0.6","0.444","8.23158597946167"
"67","9","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.5693","0.1104","0.3768","0.0824","0.0807","0.0824","0.1104","0.0906","0.0925","0.0906","0.0925","0.2518","0.2206","0.2162","0.2206","0.1079","0.1101","0.1079","0.1101","0.8424605","0.854285","0.5451655","0.704843514134503","0","0",NA,"0","0.302129983901978"
"68","9","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.8","0.635","0.1015","0.3715","0.0706","0.0807","0.0824","0.0977","0.0712","0.0727","0.0906","0.0925","0.1995","0.1708","0.2162","0.2206","0.0898","0.0916","0.1079","0.1101","0.8397995","0.874289","0.611193","0.739299222982872","0.064","0.412","0.28","0.333","8.05278396606445"
"69","9","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","StARS_0.9","0.6261","0.104","0.3765","0.0732","0.0807","0.0824","0.0965","0.0741","0.0756","0.0906","0.0925","0.205","0.1787","0.2162","0.2206","0.0931","0.095","0.1079","0.1101","0.8397995","0.874289","0.611193","0.748744569995965","0.018","0.294","0.5","0.37","8.05278396606445"
"70","9","50","25","erdos_renyi","negative.binomial","species","species_1","ZIPLN","BIC","0.6222","0.1071","0.3802","0.0769","0.0807","0.0824","0.0978","0.0798","0.0814","0.0906","0.0925","0.2158","0.1919","0.2162","0.2206","0.0988","0.1008","0.1079","0.1101","0.8397995","0.874289","0.611193","0.754550582308196","0.004","0.235","0.8","0.364","1.15941905975342"
"71","9","50","25","erdos_renyi","negative.binomial","species","species_1","hmsc",NA,"0.5841","0.0818","0.1152","0.0801","0.0807","0.0824",NA,"0.0883","0.0901","0.0906","0.0925","0.3089","0.2744","0.2162","0.2206","0.2243","0.2289","0.1079","0.1101","0.604251",NA,"0.5771","68.8489","0.124","0.235","0.103","0.143","47.4165458679199"
"72","9","50","25","erdos_renyi","negative.binomial","species","species_1","gllvm",NA,"0.6121","0.1019","0.3258","0.0799","0.0807","0.0824",NA,"0.0866","0.0884","0.0906","0.0925","0.3104","0.3025","0.2162","0.2206","0.1879","0.1917","0.1079","0.1101","0.661687",NA,"0.5694405","123.9225","0.064","0.176","0.143","0.158","0.930482149124146"
"73","10","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.8","0.6261","0.0854","0.3012","0.0618","0.0641","0.0654","0.0788","0.0728","0.0743","0.0811","0.0828","0.2192","0.1555","0.1762","0.1798","0.0857","0.0875","0.0944","0.0963","0.6321185","0.628329","0.5877055","0.671911346630189","0.043","0.278","0.294","0.286","9.52700877189636"
"74","10","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","StARS_0.9","0.6219","0.087","0.3034","0.0636","0.0641","0.0654","0.0802","0.0766","0.0781","0.0811","0.0828","0.2241","0.1673","0.1762","0.1798","0.0902","0.0921","0.0944","0.0963","0.6321185","0.628329","0.5877055","0.67878683051898","0.007","0.222","0.667","0.333","9.52700877189636"
"75","10","50","25","erdos_renyi","negative.binomial","species","species_1","PLN","BIC","0.6211","0.0884","0.3047","0.0654","0.0641","0.0654","0.0884","0.0811","0.0828","0.0811","0.0828","0.2332","0.1798","0.1762","0.1798","0.0944","0.0963","0.0944","0.0963","0.6321185","0.628329","0.5877055","0.67785806146711","0","0",NA,"0","0.383369922637939"
